timestamp,zona,placa,senyal,valor,unit,type
2026-04-28 22:43:32,COCKPIT,R2D,Estat TS,27.96,-,temperatura
2026-04-28 22:43:32,COCKPIT,Dashboard,Boto Pre,414.09,-,voltages
2026-04-28 22:43:32,COCKPIT,Dashboard,Boto Mod,41.33,-,temperatura
2026-04-28 22:43:32,COCKPIT,Dashboard,SW refri,27.8,-,temperatura
2026-04-28 22:43:32,COCKPIT,SDC,Inertia SW,1.98,-,SDC
2026-04-28 22:43:32,COCKPIT,SDC,SDB dash,1.79,-,SDC
2026-04-28 22:43:32,ACCUMULATOR,SDC Reset,SDC BMS,36.25,,SDC
2026-04-28 22:43:32,ACCUMULATOR,SDC Reset,SDC IMD,13.5,,SDC
2026-04-28 22:43:32,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:43:32,ACCUMULATOR,TSAL Green,TSAL G Latch,256.58,,voltages
2026-04-28 22:43:32,ACCUMULATOR,TSAL Green,TSAL G Plaus.,281.37,,voltages
2026-04-28 22:43:32,ACCUMULATOR,Tractive System,AIR + State,405.04,,voltages
2026-04-28 22:43:32,ACCUMULATOR,Tractive System,AIR - State,443.0,,voltages
2026-04-28 22:43:32,ACCUMULATOR,Tractive System,AIR Pre State,313.16,,voltages
2026-04-28 22:43:32,ACCUMULATOR,Placa Central 2,Volt_Motor,367.58,,voltages
2026-04-28 22:43:32,HVB,TSAL Red,TSAL R State,1,,seguretat
2026-04-28 22:43:32,HVB,TSAL Red,Temp_Bateria,33.02,,temperatura
2026-04-28 22:43:32,HVB,Placa Posterior Dreta,Volt_Bateria,9.5,,voltages
2026-04-28 22:43:32,LVRB,Placa Darrera,Volt_Motor,332.98,,voltages
2026-04-28 22:43:32,LVRB,Placa Darrera,Temp_Motor,99.33,,temperatura
2026-04-28 22:43:32,LVRB,Placa Darrera,Pressio_Oli,4.95,,seguretat
2026-04-28 22:43:32,LVRB,Placa Auxiliar,Interruptor_Estop,0.8,,seguretat
2026-04-28 22:43:33,PEDALERA,Sensors,Accel Ref,24.24,%,Dinàmica
2026-04-28 22:43:33,PEDALERA,Sensors,Accel Aux,15.76,%,Dinàmica
2026-04-28 22:43:33,PEDALERA,Sensors,Pressió Fre,9.71,bar,Dinàmica
2026-04-28 22:43:33,PEDALERA,APPS,Accel Impty,84.97,-,temperatura
2026-04-28 22:43:33,PEDALERA,SDC,BOTS,78.32,-,SDC
2026-04-28 22:43:33,COCKPIT,Sensors,Vel D,34.7,Km/h,Dinàmica
2026-04-28 22:43:33,COCKPIT,Sensors,Vel E,15.39,Km/h,Dinàmica
2026-04-28 22:43:33,COCKPIT,Sensors,Direcció,8.17,º,temperatura
2026-04-28 22:43:33,COCKPIT,Sensors,Susp D,79.36,%,temperatura
2026-04-28 22:43:33,COCKPIT,Sensors,Susp E,36.43,%,temperatura
2026-04-28 22:43:33,COCKPIT,R2D,Botó R2D,446.45,-,voltages
2026-04-28 22:43:33,COCKPIT,R2D,Estat Fre,55.16,-,temperatura
2026-04-28 22:43:33,COCKPIT,R2D,Estat TS,31.78,-,temperatura
2026-04-28 22:43:33,COCKPIT,Dashboard,Boto Pre,354.59,-,voltages
2026-04-28 22:43:33,COCKPIT,Dashboard,Boto Mod,84.95,-,temperatura
2026-04-28 22:43:33,COCKPIT,Dashboard,SW refri,27.08,-,temperatura
2026-04-28 22:43:33,COCKPIT,SDC,Inertia SW,0.28,-,SDC
2026-04-28 22:43:33,COCKPIT,SDC,SDB dash,1.7,-,SDC
2026-04-28 22:43:33,ACCUMULATOR,SDC Reset,SDC BMS,13.91,,SDC
2026-04-28 22:43:33,ACCUMULATOR,SDC Reset,SDC IMD,15.08,,SDC
2026-04-28 22:43:33,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:43:33,ACCUMULATOR,TSAL Green,TSAL G Latch,423.78,,voltages
2026-04-28 22:43:33,ACCUMULATOR,TSAL Green,TSAL G Plaus.,338.63,,voltages
2026-04-28 22:43:33,ACCUMULATOR,Tractive System,AIR + State,342.4,,voltages
2026-04-28 22:43:33,ACCUMULATOR,Tractive System,AIR - State,270.1,,voltages
2026-04-28 22:43:33,ACCUMULATOR,Tractive System,AIR Pre State,379.08,,voltages
2026-04-28 22:43:33,ACCUMULATOR,Placa Central 2,Volt_Motor,366.63,,voltages
2026-04-28 22:43:33,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:43:33,HVB,TSAL Red,Temp_Bateria,27.39,,temperatura
2026-04-28 22:43:33,HVB,Placa Posterior Dreta,Volt_Bateria,9.97,,voltages
2026-04-28 22:43:33,LVRB,Placa Darrera,Volt_Motor,449.72,,voltages
2026-04-28 22:43:33,LVRB,Placa Darrera,Temp_Motor,90.94,,temperatura
2026-04-28 22:43:33,LVRB,Placa Darrera,Pressio_Oli,7.84,,seguretat
2026-04-28 22:43:33,LVRB,Placa Auxiliar,Interruptor_Estop,0.79,,seguretat
2026-04-28 22:43:34,PEDALERA,Sensors,Accel Ref,26.44,%,Dinàmica
2026-04-28 22:43:34,PEDALERA,Sensors,Accel Aux,14.25,%,Dinàmica
2026-04-28 22:43:34,PEDALERA,Sensors,Pressió Fre,14.65,bar,Dinàmica
2026-04-28 22:43:34,PEDALERA,APPS,Accel Impty,64.65,-,temperatura
2026-04-28 22:43:34,PEDALERA,SDC,BOTS,43.94,-,SDC
2026-04-28 22:43:34,COCKPIT,Sensors,Vel D,39.49,Km/h,Dinàmica
2026-04-28 22:43:34,COCKPIT,Sensors,Vel E,11.7,Km/h,Dinàmica
2026-04-28 22:43:34,COCKPIT,Sensors,Direcció,10.79,º,temperatura
2026-04-28 22:43:34,COCKPIT,Sensors,Susp D,58.68,%,temperatura
2026-04-28 22:43:34,COCKPIT,Sensors,Susp E,41.16,%,temperatura
2026-04-28 22:43:34,COCKPIT,R2D,Botó R2D,284.56,-,voltages
2026-04-28 22:43:34,COCKPIT,R2D,Estat Fre,89.24,-,temperatura
2026-04-28 22:43:34,COCKPIT,R2D,Estat TS,38.96,-,temperatura
2026-04-28 22:43:34,COCKPIT,Dashboard,Boto Pre,259.2,-,voltages
2026-04-28 22:43:34,COCKPIT,Dashboard,Boto Mod,84.22,-,temperatura
2026-04-28 22:43:34,COCKPIT,Dashboard,SW refri,30.45,-,temperatura
2026-04-28 22:43:34,COCKPIT,SDC,Inertia SW,0.67,-,SDC
2026-04-28 22:43:34,COCKPIT,SDC,SDB dash,-0.45,-,SDC
2026-04-28 22:43:34,ACCUMULATOR,SDC Reset,SDC BMS,12.98,,SDC
2026-04-28 22:43:34,ACCUMULATOR,SDC Reset,SDC IMD,10.78,,SDC
2026-04-28 22:43:34,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:43:34,ACCUMULATOR,TSAL Green,TSAL G Latch,274.23,,voltages
2026-04-28 22:43:34,ACCUMULATOR,TSAL Green,TSAL G Plaus.,384.78,,voltages
2026-04-28 22:43:34,ACCUMULATOR,Tractive System,AIR + State,361.43,,voltages
2026-04-28 22:43:34,ACCUMULATOR,Tractive System,AIR - State,397.55,,voltages
2026-04-28 22:43:34,ACCUMULATOR,Tractive System,AIR Pre State,356.2,,voltages
2026-04-28 22:43:34,ACCUMULATOR,Placa Central 2,Volt_Motor,348.6,,voltages
2026-04-28 22:43:34,HVB,TSAL Red,TSAL R State,1,,seguretat
2026-04-28 22:43:34,HVB,TSAL Red,Temp_Bateria,32.12,,temperatura
2026-04-28 22:43:34,HVB,Placa Posterior Dreta,Volt_Bateria,13.59,,voltages
2026-04-28 22:43:34,LVRB,Placa Darrera,Volt_Motor,255.5,,voltages
2026-04-28 22:43:34,LVRB,Placa Darrera,Temp_Motor,42.3,,temperatura
2026-04-28 22:43:34,LVRB,Placa Darrera,Pressio_Oli,4.05,,seguretat
2026-04-28 22:43:34,LVRB,Placa Auxiliar,Interruptor_Estop,0.63,,seguretat
2026-04-28 22:43:35,PEDALERA,Sensors,Accel Ref,31.44,%,Dinàmica
2026-04-28 22:43:35,PEDALERA,Sensors,Accel Aux,15.89,%,Dinàmica
2026-04-28 22:43:35,PEDALERA,Sensors,Pressió Fre,8.76,bar,Dinàmica
2026-04-28 22:43:35,PEDALERA,APPS,Accel Impty,55.75,-,temperatura
2026-04-28 22:43:35,PEDALERA,SDC,BOTS,57.33,-,SDC
2026-04-28 22:43:35,COCKPIT,Sensors,Vel D,25.45,Km/h,Dinàmica
2026-04-28 22:43:35,COCKPIT,Sensors,Vel E,9.64,Km/h,Dinàmica
2026-04-28 22:43:35,COCKPIT,Sensors,Direcció,9.34,º,temperatura
2026-04-28 22:43:35,COCKPIT,Sensors,Susp D,56.44,%,temperatura
2026-04-28 22:43:35,COCKPIT,Sensors,Susp E,44.72,%,temperatura
2026-04-28 22:43:35,COCKPIT,R2D,Botó R2D,367.53,-,voltages
2026-04-28 22:43:35,COCKPIT,R2D,Estat Fre,72.74,-,temperatura
2026-04-28 22:43:35,COCKPIT,R2D,Estat TS,18.26,-,temperatura
2026-04-28 22:43:35,COCKPIT,Dashboard,Boto Pre,320.78,-,voltages
2026-04-28 22:43:35,COCKPIT,Dashboard,Boto Mod,67.31,-,temperatura
2026-04-28 22:43:35,COCKPIT,Dashboard,SW refri,45.69,-,temperatura
2026-04-28 22:43:35,COCKPIT,SDC,Inertia SW,-0.66,-,SDC
2026-04-28 22:43:35,COCKPIT,SDC,SDB dash,-0.68,-,SDC
2026-04-28 22:43:35,ACCUMULATOR,SDC Reset,SDC BMS,43.73,,SDC
2026-04-28 22:43:35,ACCUMULATOR,SDC Reset,SDC IMD,13.09,,SDC
2026-04-28 22:43:35,ACCUMULATOR,TSAL Green,TSAL G State,0,,voltages
2026-04-28 22:43:35,ACCUMULATOR,TSAL Green,TSAL G Latch,376.68,,voltages
2026-04-28 22:43:35,ACCUMULATOR,TSAL Green,TSAL G Plaus.,299.97,,voltages
2026-04-28 22:43:35,ACCUMULATOR,Tractive System,AIR + State,385.89,,voltages
2026-04-28 22:43:35,ACCUMULATOR,Tractive System,AIR - State,382.47,,voltages
2026-04-28 22:43:35,ACCUMULATOR,Tractive System,AIR Pre State,285.54,,voltages
2026-04-28 22:43:35,ACCUMULATOR,Placa Central 2,Volt_Motor,276.83,,voltages
2026-04-28 22:43:35,HVB,TSAL Red,TSAL R State,1,,seguretat
2026-04-28 22:43:35,HVB,TSAL Red,Temp_Bateria,46.15,,temperatura
2026-04-28 22:43:35,HVB,Placa Posterior Dreta,Volt_Bateria,15.17,,voltages
2026-04-28 22:43:35,LVRB,Placa Darrera,Volt_Motor,302.05,,voltages
2026-04-28 22:43:35,LVRB,Placa Darrera,Temp_Motor,83.53,,temperatura
2026-04-28 22:43:35,LVRB,Placa Darrera,Pressio_Oli,0.22,,seguretat
2026-04-28 22:43:35,LVRB,Placa Auxiliar,Interruptor_Estop,0.92,,seguretat
2026-04-28 22:43:36,PEDALERA,Sensors,Accel Ref,14.09,%,Dinàmica
2026-04-28 22:43:36,PEDALERA,Sensors,Accel Aux,10.12,%,Dinàmica
2026-04-28 22:43:36,PEDALERA,Sensors,Pressió Fre,8.27,bar,Dinàmica
2026-04-28 22:43:36,PEDALERA,APPS,Accel Impty,49.6,-,temperatura
2026-04-28 22:43:36,PEDALERA,SDC,BOTS,89.22,-,SDC
2026-04-28 22:43:36,COCKPIT,Sensors,Vel D,39.01,Km/h,Dinàmica
2026-04-28 22:43:36,COCKPIT,Sensors,Vel E,8.6,Km/h,Dinàmica
2026-04-28 22:43:36,COCKPIT,Sensors,Direcció,11.12,º,temperatura
2026-04-28 22:43:36,COCKPIT,Sensors,Susp D,91.13,%,temperatura
2026-04-28 22:43:36,COCKPIT,Sensors,Susp E,49.74,%,temperatura
2026-04-28 22:43:36,COCKPIT,R2D,Botó R2D,370.18,-,voltages
2026-04-28 22:43:36,COCKPIT,R2D,Estat Fre,93.59,-,temperatura
2026-04-28 22:43:36,COCKPIT,R2D,Estat TS,26.72,-,temperatura
2026-04-28 22:43:36,COCKPIT,Dashboard,Boto Pre,320.34,-,voltages
2026-04-28 22:43:36,COCKPIT,Dashboard,Boto Mod,54.2,-,temperatura
2026-04-28 22:43:36,COCKPIT,Dashboard,SW refri,10.39,-,temperatura
2026-04-28 22:43:36,COCKPIT,SDC,Inertia SW,1.48,-,SDC
2026-04-28 22:43:36,COCKPIT,SDC,SDB dash,0.4,-,SDC
2026-04-28 22:43:36,ACCUMULATOR,SDC Reset,SDC BMS,45.96,,SDC
2026-04-28 22:43:36,ACCUMULATOR,SDC Reset,SDC IMD,9.83,,SDC
2026-04-28 22:43:36,ACCUMULATOR,TSAL Green,TSAL G State,0,,voltages
2026-04-28 22:43:36,ACCUMULATOR,TSAL Green,TSAL G Latch,260.37,,voltages
2026-04-28 22:43:36,ACCUMULATOR,TSAL Green,TSAL G Plaus.,283.44,,voltages
2026-04-28 22:43:36,ACCUMULATOR,Tractive System,AIR + State,305.49,,voltages
2026-04-28 22:43:36,ACCUMULATOR,Tractive System,AIR - State,335.84,,voltages
2026-04-28 22:43:36,ACCUMULATOR,Tractive System,AIR Pre State,323.95,,voltages
2026-04-28 22:43:36,ACCUMULATOR,Placa Central 2,Volt_Motor,280.96,,voltages
2026-04-28 22:43:36,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:43:36,HVB,TSAL Red,Temp_Bateria,35.58,,temperatura
2026-04-28 22:43:36,HVB,Placa Posterior Dreta,Volt_Bateria,15.0,,voltages
2026-04-28 22:43:36,LVRB,Placa Darrera,Volt_Motor,298.14,,voltages
2026-04-28 22:43:36,LVRB,Placa Darrera,Temp_Motor,91.93,,temperatura
2026-04-28 22:43:36,LVRB,Placa Darrera,Pressio_Oli,7.55,,seguretat
2026-04-28 22:43:36,LVRB,Placa Auxiliar,Interruptor_Estop,-0.31,,seguretat
2026-04-28 22:43:37,PEDALERA,Sensors,Accel Ref,44.67,%,Dinàmica
2026-04-28 22:43:37,PEDALERA,Sensors,Accel Aux,14.13,%,Dinàmica
2026-04-28 22:43:37,PEDALERA,Sensors,Pressió Fre,9.29,bar,Dinàmica
2026-04-28 22:43:37,PEDALERA,APPS,Accel Impty,97.15,-,temperatura
2026-04-28 22:43:37,PEDALERA,SDC,BOTS,71.28,-,SDC
2026-04-28 22:43:37,COCKPIT,Sensors,Vel D,30.33,Km/h,Dinàmica
2026-04-28 22:43:37,COCKPIT,Sensors,Vel E,9.71,Km/h,Dinàmica
2026-04-28 22:43:37,COCKPIT,Sensors,Direcció,10.36,º,temperatura
2026-04-28 22:43:37,COCKPIT,Sensors,Susp D,80.79,%,temperatura
2026-04-28 22:43:37,COCKPIT,Sensors,Susp E,43.09,%,temperatura
2026-04-28 22:43:37,COCKPIT,R2D,Botó R2D,358.57,-,voltages
2026-04-28 22:43:37,COCKPIT,R2D,Estat Fre,61.14,-,temperatura
2026-04-28 22:43:37,COCKPIT,R2D,Estat TS,30.64,-,temperatura
2026-04-28 22:43:37,COCKPIT,Dashboard,Boto Pre,407.61,-,voltages
2026-04-28 22:43:37,COCKPIT,Dashboard,Boto Mod,51.64,-,temperatura
2026-04-28 22:43:37,COCKPIT,Dashboard,SW refri,49.24,-,temperatura
2026-04-28 22:43:37,COCKPIT,SDC,Inertia SW,1.04,-,SDC
2026-04-28 22:43:37,COCKPIT,SDC,SDB dash,-0.08,-,SDC
2026-04-28 22:43:37,ACCUMULATOR,SDC Reset,SDC BMS,11.61,,SDC
2026-04-28 22:43:37,ACCUMULATOR,SDC Reset,SDC IMD,10.32,,SDC
2026-04-28 22:43:37,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:43:37,ACCUMULATOR,TSAL Green,TSAL G Latch,359.7,,voltages
2026-04-28 22:43:37,ACCUMULATOR,TSAL Green,TSAL G Plaus.,424.31,,voltages
2026-04-28 22:43:37,ACCUMULATOR,Tractive System,AIR + State,259.08,,voltages
2026-04-28 22:43:37,ACCUMULATOR,Tractive System,AIR - State,346.57,,voltages
2026-04-28 22:43:37,ACCUMULATOR,Tractive System,AIR Pre State,406.9,,voltages
2026-04-28 22:43:37,ACCUMULATOR,Placa Central 2,Volt_Motor,285.02,,voltages
2026-04-28 22:43:37,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:43:37,HVB,TSAL Red,Temp_Bateria,36.14,,temperatura
2026-04-28 22:43:37,HVB,Placa Posterior Dreta,Volt_Bateria,15.68,,voltages
2026-04-28 22:43:37,LVRB,Placa Darrera,Volt_Motor,431.35,,voltages
2026-04-28 22:43:37,LVRB,Placa Darrera,Temp_Motor,98.31,,temperatura
2026-04-28 22:43:37,LVRB,Placa Darrera,Pressio_Oli,0.73,,seguretat
2026-04-28 22:43:37,LVRB,Placa Auxiliar,Interruptor_Estop,1.36,,seguretat
2026-04-28 22:43:38,PEDALERA,Sensors,Accel Ref,15.63,%,Dinàmica
2026-04-28 22:43:38,PEDALERA,Sensors,Accel Aux,9.72,%,Dinàmica
2026-04-28 22:43:38,PEDALERA,Sensors,Pressió Fre,11.4,bar,Dinàmica
2026-04-28 22:43:38,PEDALERA,APPS,Accel Impty,55.78,-,temperatura
2026-04-28 22:43:38,PEDALERA,SDC,BOTS,76.39,-,SDC
2026-04-28 22:43:38,COCKPIT,Sensors,Vel D,34.21,Km/h,Dinàmica
2026-04-28 22:43:38,COCKPIT,Sensors,Vel E,8.89,Km/h,Dinàmica
2026-04-28 22:43:38,COCKPIT,Sensors,Direcció,13.43,º,temperatura
2026-04-28 22:43:38,COCKPIT,Sensors,Susp D,43.42,%,temperatura
2026-04-28 22:43:38,COCKPIT,Sensors,Susp E,42.92,%,temperatura
2026-04-28 22:43:38,COCKPIT,R2D,Botó R2D,269.13,-,voltages
2026-04-28 22:43:38,COCKPIT,R2D,Estat Fre,99.17,-,temperatura
2026-04-28 22:43:38,COCKPIT,R2D,Estat TS,49.98,-,temperatura
2026-04-28 22:43:38,COCKPIT,Dashboard,Boto Pre,292.41,-,voltages
2026-04-28 22:43:38,COCKPIT,Dashboard,Boto Mod,41.61,-,temperatura
2026-04-28 22:43:38,COCKPIT,Dashboard,SW refri,37.78,-,temperatura
2026-04-28 22:43:38,COCKPIT,SDC,Inertia SW,1.13,-,SDC
2026-04-28 22:43:38,COCKPIT,SDC,SDB dash,-0.28,-,SDC
2026-04-28 22:43:38,ACCUMULATOR,SDC Reset,SDC BMS,12.87,,SDC
2026-04-28 22:43:38,ACCUMULATOR,SDC Reset,SDC IMD,13.15,,SDC
2026-04-28 22:43:38,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:43:38,ACCUMULATOR,TSAL Green,TSAL G Latch,440.92,,voltages
2026-04-28 22:43:38,ACCUMULATOR,TSAL Green,TSAL G Plaus.,405.89,,voltages
2026-04-28 22:43:38,ACCUMULATOR,Tractive System,AIR + State,381.06,,voltages
2026-04-28 22:43:38,ACCUMULATOR,Tractive System,AIR - State,379.19,,voltages
2026-04-28 22:43:38,ACCUMULATOR,Tractive System,AIR Pre State,318.75,,voltages
2026-04-28 22:43:38,ACCUMULATOR,Placa Central 2,Volt_Motor,387.92,,voltages
2026-04-28 22:43:38,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:43:38,HVB,TSAL Red,Temp_Bateria,37.88,,temperatura
2026-04-28 22:43:38,HVB,Placa Posterior Dreta,Volt_Bateria,12.62,,voltages
2026-04-28 22:43:38,LVRB,Placa Darrera,Volt_Motor,273.44,,voltages
2026-04-28 22:43:38,LVRB,Placa Darrera,Temp_Motor,42.21,,temperatura
2026-04-28 22:43:38,LVRB,Placa Darrera,Pressio_Oli,2.16,,seguretat
2026-04-28 22:43:38,LVRB,Placa Auxiliar,Interruptor_Estop,-0.35,,seguretat
2026-04-28 22:43:39,PEDALERA,Sensors,Accel Ref,33.78,%,Dinàmica
2026-04-28 22:43:39,PEDALERA,Sensors,Accel Aux,13.82,%,Dinàmica
2026-04-28 22:43:39,PEDALERA,Sensors,Pressió Fre,12.89,bar,Dinàmica
2026-04-28 22:43:39,PEDALERA,APPS,Accel Impty,75.11,-,temperatura
2026-04-28 22:43:39,PEDALERA,SDC,BOTS,74.72,-,SDC
2026-04-28 22:43:39,COCKPIT,Sensors,Vel D,33.62,Km/h,Dinàmica
2026-04-28 22:43:39,COCKPIT,Sensors,Vel E,8.55,Km/h,Dinàmica
2026-04-28 22:43:39,COCKPIT,Sensors,Direcció,12.59,º,temperatura
2026-04-28 22:43:39,COCKPIT,Sensors,Susp D,86.22,%,temperatura
2026-04-28 22:43:39,COCKPIT,Sensors,Susp E,33.23,%,temperatura
2026-04-28 22:43:39,COCKPIT,R2D,Botó R2D,402.36,-,voltages
2026-04-28 22:43:39,COCKPIT,R2D,Estat Fre,51.52,-,temperatura
2026-04-28 22:43:39,COCKPIT,R2D,Estat TS,12.36,-,temperatura
2026-04-28 22:43:39,COCKPIT,Dashboard,Boto Pre,384.99,-,voltages
2026-04-28 22:43:39,COCKPIT,Dashboard,Boto Mod,96.05,-,temperatura
2026-04-28 22:43:39,COCKPIT,Dashboard,SW refri,16.7,-,temperatura
2026-04-28 22:43:39,COCKPIT,SDC,Inertia SW,-0.68,-,SDC
2026-04-28 22:43:39,COCKPIT,SDC,SDB dash,-0.81,-,SDC
2026-04-28 22:43:39,ACCUMULATOR,SDC Reset,SDC BMS,27.24,,SDC
2026-04-28 22:43:39,ACCUMULATOR,SDC Reset,SDC IMD,9.43,,SDC
2026-04-28 22:43:39,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:43:39,ACCUMULATOR,TSAL Green,TSAL G Latch,424.51,,voltages
2026-04-28 22:43:39,ACCUMULATOR,TSAL Green,TSAL G Plaus.,445.52,,voltages
2026-04-28 22:43:39,ACCUMULATOR,Tractive System,AIR + State,410.39,,voltages
2026-04-28 22:43:39,ACCUMULATOR,Tractive System,AIR - State,318.9,,voltages
2026-04-28 22:43:39,ACCUMULATOR,Tractive System,AIR Pre State,331.95,,voltages
2026-04-28 22:43:39,ACCUMULATOR,Placa Central 2,Volt_Motor,401.08,,voltages
2026-04-28 22:43:39,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:43:39,HVB,TSAL Red,Temp_Bateria,17.2,,temperatura
2026-04-28 22:43:39,HVB,Placa Posterior Dreta,Volt_Bateria,9.45,,voltages
2026-04-28 22:43:39,LVRB,Placa Darrera,Volt_Motor,250.51,,voltages
2026-04-28 22:43:39,LVRB,Placa Darrera,Temp_Motor,85.3,,temperatura
2026-04-28 22:43:39,LVRB,Placa Darrera,Pressio_Oli,7.14,,seguretat
2026-04-28 22:43:39,LVRB,Placa Auxiliar,Interruptor_Estop,1.06,,seguretat
2026-04-28 22:43:41,PEDALERA,Sensors,Accel Ref,13.09,%,Dinàmica
2026-04-28 22:43:41,PEDALERA,Sensors,Accel Aux,9.34,%,Dinàmica
2026-04-28 22:43:41,PEDALERA,Sensors,Pressió Fre,9.87,bar,Dinàmica
2026-04-28 22:43:41,PEDALERA,APPS,Accel Impty,52.72,-,temperatura
2026-04-28 22:43:41,PEDALERA,SDC,BOTS,90.19,-,SDC
2026-04-28 22:43:41,COCKPIT,Sensors,Vel D,20.74,Km/h,Dinàmica
2026-04-28 22:43:41,COCKPIT,Sensors,Vel E,14.97,Km/h,Dinàmica
2026-04-28 22:43:41,COCKPIT,Sensors,Direcció,13.24,º,temperatura
2026-04-28 22:43:41,COCKPIT,Sensors,Susp D,83.68,%,temperatura
2026-04-28 22:43:41,COCKPIT,Sensors,Susp E,41.73,%,temperatura
2026-04-28 22:43:41,COCKPIT,R2D,Botó R2D,272.85,-,voltages
2026-04-28 22:43:41,COCKPIT,R2D,Estat Fre,61.57,-,temperatura
2026-04-28 22:43:41,COCKPIT,R2D,Estat TS,29.33,-,temperatura
2026-04-28 22:43:41,COCKPIT,Dashboard,Boto Pre,425.02,-,voltages
2026-04-28 22:43:41,COCKPIT,Dashboard,Boto Mod,68.55,-,temperatura
2026-04-28 22:43:41,COCKPIT,Dashboard,SW refri,13.27,-,temperatura
2026-04-28 22:43:41,COCKPIT,SDC,Inertia SW,-0.74,-,SDC
2026-04-28 22:43:41,COCKPIT,SDC,SDB dash,-0.28,-,SDC
2026-04-28 22:43:41,ACCUMULATOR,SDC Reset,SDC BMS,23.07,,SDC
2026-04-28 22:43:41,ACCUMULATOR,SDC Reset,SDC IMD,13.96,,SDC
2026-04-28 22:43:41,ACCUMULATOR,TSAL Green,TSAL G State,0,,voltages
2026-04-28 22:43:41,ACCUMULATOR,TSAL Green,TSAL G Latch,443.91,,voltages
2026-04-28 22:43:41,ACCUMULATOR,TSAL Green,TSAL G Plaus.,291.48,,voltages
2026-04-28 22:43:41,ACCUMULATOR,Tractive System,AIR + State,433.58,,voltages
2026-04-28 22:43:41,ACCUMULATOR,Tractive System,AIR - State,273.63,,voltages
2026-04-28 22:43:41,ACCUMULATOR,Tractive System,AIR Pre State,402.65,,voltages
2026-04-28 22:43:41,ACCUMULATOR,Placa Central 2,Volt_Motor,296.85,,voltages
2026-04-28 22:43:41,HVB,TSAL Red,TSAL R State,1,,seguretat
2026-04-28 22:43:41,HVB,TSAL Red,Temp_Bateria,40.25,,temperatura
2026-04-28 22:43:41,HVB,Placa Posterior Dreta,Volt_Bateria,9.45,,voltages
2026-04-28 22:43:41,LVRB,Placa Darrera,Volt_Motor,292.89,,voltages
2026-04-28 22:43:41,LVRB,Placa Darrera,Temp_Motor,54.09,,temperatura
2026-04-28 22:43:41,LVRB,Placa Darrera,Pressio_Oli,5.38,,seguretat
2026-04-28 22:43:41,LVRB,Placa Auxiliar,Interruptor_Estop,0.11,,seguretat
2026-04-28 22:43:42,PEDALERA,Sensors,Accel Ref,10.96,%,Dinàmica
2026-04-28 22:43:42,PEDALERA,Sensors,Accel Aux,8.23,%,Dinàmica
2026-04-28 22:43:42,PEDALERA,Sensors,Pressió Fre,13.34,bar,Dinàmica
2026-04-28 22:43:42,PEDALERA,APPS,Accel Impty,50.61,-,temperatura
2026-04-28 22:43:42,PEDALERA,SDC,BOTS,70.78,-,SDC
2026-04-28 22:43:42,COCKPIT,Sensors,Vel D,16.44,Km/h,Dinàmica
2026-04-28 22:43:42,COCKPIT,Sensors,Vel E,8.36,Km/h,Dinàmica
2026-04-28 22:43:42,COCKPIT,Sensors,Direcció,14.39,º,temperatura
2026-04-28 22:43:42,COCKPIT,Sensors,Susp D,75.9,%,temperatura
2026-04-28 22:43:42,COCKPIT,Sensors,Susp E,49.6,%,temperatura
2026-04-28 22:43:42,COCKPIT,R2D,Botó R2D,374.36,-,voltages
2026-04-28 22:43:42,COCKPIT,R2D,Estat Fre,80.96,-,temperatura
2026-04-28 22:43:42,COCKPIT,R2D,Estat TS,43.28,-,temperatura
2026-04-28 22:43:42,COCKPIT,Dashboard,Boto Pre,442.52,-,voltages
2026-04-28 22:43:42,COCKPIT,Dashboard,Boto Mod,83.05,-,temperatura
2026-04-28 22:43:42,COCKPIT,Dashboard,SW refri,24.47,-,temperatura
2026-04-28 22:43:42,COCKPIT,SDC,Inertia SW,1.08,-,SDC
2026-04-28 22:43:42,COCKPIT,SDC,SDB dash,0.49,-,SDC
2026-04-28 22:43:42,ACCUMULATOR,SDC Reset,SDC BMS,28.87,,SDC
2026-04-28 22:43:42,ACCUMULATOR,SDC Reset,SDC IMD,8.63,,SDC
2026-04-28 22:43:42,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:43:42,ACCUMULATOR,TSAL Green,TSAL G Latch,430.44,,voltages
2026-04-28 22:43:42,ACCUMULATOR,TSAL Green,TSAL G Plaus.,307.18,,voltages
2026-04-28 22:43:42,ACCUMULATOR,Tractive System,AIR + State,434.87,,voltages
